customerID,Churn_Probability,Churn_Risk_Segment,Actual_Churn,tenure,MonthlyCharges,service_count,Contract,PaymentMethod
CUST02898,0.2667262899086623,Low Risk,1,54,94.24,3,Month-to-month,Credit card (automatic)
CUST06514,0.26667378684984344,Low Risk,0,54,94.24,4,Month-to-month,Bank transfer (automatic)
CUST02049,0.2666067795475363,Low Risk,0,53,94.24,2,Month-to-month,Bank transfer (automatic)
CUST02948,0.26651726688553656,Low Risk,0,6,94.24,1,Month-to-month,Bank transfer (automatic)
CUST00260,0.26649858340941995,Low Risk,0,28,94.24,4,Month-to-month,Electronic check
CUST04833,0.2664958755457383,Low Risk,1,5,94.24,6,Month-to-month,Bank transfer (automatic)
CUST06145,0.2664493350268878,Low Risk,0,53,94.24,5,Month-to-month,Bank transfer (automatic)
CUST05946,0.266434830165023,Low Risk,1,52,94.24,2,Month-to-month,Credit card (automatic)
CUST03682,0.2663425989489003,Low Risk,0,72,94.24,1,Month-to-month,Mailed check
CUST03448,0.2662629514193348,Low Risk,1,51,94.24,2,Month-to-month,Credit card (automatic)
CUST05387,0.2660387199385618,Low Risk,1,50,94.24,3,Month-to-month,Bank transfer (automatic)
CUST01680,0.26598986897001803,Low Risk,0,11,94.24,3,Month-to-month,Mailed check
CUST05360,0.26596859187837746,Low Risk,0,24,94.24,1,Month-to-month,Electronic check
CUST06182,0.2659681079439149,Low Risk,0,47,94.24,2,Month-to-month,Electronic check
CUST03808,0.26593389290434216,Low Risk,0,50,94.24,5,Month-to-month,Credit card (automatic)
CUST03118,0.2658670041127967,Low Risk,0,49,94.24,3,Month-to-month,Bank transfer (automatic)
CUST06264,0.26580012605349307,Low Risk,0,48,94.24,1,Month-to-month,Credit card (automatic)
CUST03321,0.2657622202400403,Low Risk,1,49,94.24,5,Month-to-month,Credit card (automatic)
CUST07036,0.26545696167912275,Low Risk,0,46,94.24,1,Month-to-month,Credit card (automatic)
CUST02663,0.2654190871126703,Low Risk,0,47,94.24,5,Month-to-month,Credit card (automatic)
CUST03967,0.26540800891859206,Low Risk,0,51,94.24,4,Month-to-month,Electronic check
CUST03978,0.26540461804329835,Low Risk,0,46,94.24,2,Month-to-month,Bank transfer (automatic)
CUST04459,0.26540461804329835,Low Risk,0,46,94.24,2,Month-to-month,Bank transfer (automatic)
CUST02465,0.26540461804329835,Low Risk,0,46,94.24,2,Month-to-month,Credit card (automatic)
CUST04404,0.26536987006574686,Low Risk,0,8,94.24,1,Month-to-month,Credit card (automatic)
CUST04068,0.2653522810002124,Low Risk,0,46,94.24,3,Month-to-month,Bank transfer (automatic)
CUST02679,0.2653175374000193,Low Risk,1,8,94.24,2,Month-to-month,Credit card (automatic)
CUST00755,0.2653133219857997,Low Risk,0,42,94.24,2,Month-to-month,Mailed check
CUST06177,0.2652652113280951,Low Risk,0,8,94.24,3,Month-to-month,Credit card (automatic)
CUST03581,0.2652118798039611,Low Risk,1,11,94.24,5,Month-to-month,Electronic check
CUST04416,0.2651882863761535,Low Risk,0,41,94.24,2,Month-to-month,Electronic check
CUST04196,0.26518084815963877,Low Risk,0,45,94.24,3,Month-to-month,Bank transfer (automatic)
CUST03909,0.2650094861217176,Low Risk,1,44,94.24,3,Month-to-month,Credit card (automatic)
CUST00015,0.2649291124472406,Low Risk,0,5,94.24,3,Month-to-month,Mailed check
CUST04646,0.2648904671158767,Low Risk,0,43,94.24,2,Month-to-month,Bank transfer (automatic)
CUST01865,0.2648872530339675,Low Risk,0,18,94.24,2,Month-to-month,Mailed check
CUST04719,0.2648800900310533,Low Risk,0,6,94.24,2,Month-to-month,Credit card (automatic)
CUST06625,0.26484072993760516,Low Risk,1,39,94.24,4,Month-to-month,Electronic check
CUST04806,0.2648278191340647,Low Risk,0,6,94.24,3,Month-to-month,Credit card (automatic)
CUST00854,0.26481684603895955,Low Risk,1,12,94.24,3,Month-to-month,Electronic check
CUST01715,0.2647859293014487,Low Risk,0,43,94.24,4,Month-to-month,Bank transfer (automatic)
CUST00673,0.264751195323038,Low Risk,0,69,94.24,5,Month-to-month,Bank transfer (automatic)
CUST02004,0.2646601007089285,Low Risk,0,7,94.24,4,Month-to-month,Bank transfer (automatic)
CUST03804,0.264548053996389,Low Risk,0,41,94.24,2,Month-to-month,Bank transfer (automatic)
CUST01329,0.2644936783477998,Low Risk,0,9,94.24,3,Month-to-month,Bank transfer (automatic)
CUST06543,0.2644936783477998,Low Risk,0,9,94.24,3,Month-to-month,Credit card (automatic)
CUST06826,0.26444794804006033,Low Risk,0,66,94.24,2,Month-to-month,Bank transfer (automatic)
CUST04108,0.26437695375309617,Low Risk,1,40,94.24,2,Month-to-month,Bank transfer (automatic)
CUST01588,0.2642790180814194,Low Risk,1,41,94.24,2,Month-to-month,Electronic check
CUST03919,0.2642581166880167,Low Risk,0,39,94.24,1,Month-to-month,Bank transfer (automatic)
CUST02757,0.26415925045680666,Low Risk,0,65,94.24,3,Month-to-month,Electronic check
CUST06753,0.26415373875316667,Low Risk,0,39,94.24,3,Month-to-month,Bank transfer (automatic)
CUST00833,0.26415373875316667,Low Risk,0,39,94.24,3,Month-to-month,Credit card (automatic)
CUST01767,0.26410086519788223,Low Risk,0,71,94.24,2,Month-to-month,Bank transfer (automatic)
CUST06662,0.2640869850970717,Low Risk,0,14,94.24,3,Month-to-month,Electronic check
CUST03340,0.26400940233939313,Low Risk,0,14,94.24,4,Month-to-month,Mailed check
CUST04267,0.26398280199889573,Low Risk,0,38,94.24,3,Month-to-month,Bank transfer (automatic)
CUST02456,0.26398280199889573,Low Risk,0,38,94.24,3,Month-to-month,Credit card (automatic)
CUST03798,0.26381067650137147,Low Risk,0,54,94.24,3,Month-to-month,Electronic check
CUST03534,0.26380417135270856,Low Risk,0,28,94.24,3,Month-to-month,Electronic check
CUST05683,0.2637975232827249,Low Risk,1,36,94.24,0,Month-to-month,Credit card (automatic)
CUST04846,0.26378642787992035,Low Risk,1,16,94.24,3,Month-to-month,Mailed check
CUST06418,0.2637742120598787,Low Risk,1,38,94.24,7,Month-to-month,Credit card (automatic)
CUST06592,0.26370579656304566,Low Risk,0,9,94.24,5,Month-to-month,Credit card (automatic)
CUST02250,0.26370344729850753,Low Risk,1,68,94.24,1,Month-to-month,Credit card (automatic)
CUST03691,0.2636932620716523,Low Risk,0,36,94.24,2,Month-to-month,Bank transfer (automatic)
CUST03331,0.26364114138587963,Low Risk,0,36,94.24,3,Month-to-month,Credit card (automatic)
CUST05555,0.26364114138587963,Low Risk,0,36,94.24,3,Month-to-month,Credit card (automatic)
CUST06702,0.26362819095170215,Low Risk,0,15,94.24,1,Month-to-month,Electronic check
CUST03699,0.2636040251529617,Low Risk,1,36,94.24,5,Month-to-month,Mailed check
CUST01827,0.2635746222124457,Low Risk,1,35,94.24,1,Month-to-month,Bank transfer (automatic)
CUST01436,0.26349302958779525,Low Risk,0,60,94.24,3,Month-to-month,Credit card (automatic)
CUST05048,0.2633682200760194,Low Risk,0,21,94.24,6,Month-to-month,Electronic check
CUST02271,0.26335503698306334,Low Risk,0,66,94.24,2,Month-to-month,Bank transfer (automatic)
CUST03422,0.26329976477908495,Low Risk,0,34,94.24,3,Month-to-month,Bank transfer (automatic)
CUST00313,0.26325016507480764,Low Risk,0,58,94.24,2,Month-to-month,Credit card (automatic)
CUST00274,0.26324449277622286,Low Risk,0,9,94.24,4,Month-to-month,Mailed check
CUST02211,0.26323330094758235,Low Risk,1,33,94.24,1,Month-to-month,Credit card (automatic)
CUST05805,0.2631855585795549,Low Risk,0,16,94.24,1,Month-to-month,Electronic check
CUST03918,0.2631534588622601,Low Risk,1,16,94.24,5,Month-to-month,Electronic check
CUST01966,0.2631291830323168,Low Risk,0,33,94.24,3,Month-to-month,Bank transfer (automatic)
CUST02754,0.2631291830323168,Low Risk,0,33,94.24,3,Month-to-month,Credit card (automatic)
CUST05810,0.2631170510788026,Low Risk,0,24,94.24,1,Month-to-month,Mailed check
CUST03719,0.26311378306929045,Low Risk,0,64,94.24,1,Month-to-month,Credit card (automatic)
CUST00020,0.2630899247301241,Low Risk,0,57,94.24,4,Month-to-month,Electronic check
CUST05484,0.2630627468844242,Low Risk,0,32,94.24,1,Month-to-month,Credit card (automatic)
CUST03632,0.26305184038465457,Low Risk,1,65,94.24,5,Month-to-month,Bank transfer (automatic)
CUST04687,0.2630218920507809,Low Risk,0,8,94.24,5,Month-to-month,Mailed check
CUST00765,0.26301070630754425,Low Risk,0,32,94.24,2,Month-to-month,Bank transfer (automatic)
CUST03293,0.26301070630754425,Low Risk,1,32,94.24,2,Month-to-month,Bank transfer (automatic)
CUST00049,0.26301070630754425,Low Risk,1,32,94.24,2,Month-to-month,Credit card (automatic)
CUST05407,0.2629162851576499,Low Risk,1,63,94.24,2,Month-to-month,Credit card (automatic)
CUST01181,0.26290890086694146,Low Risk,0,24,94.24,5,Month-to-month,Electronic check
CUST00643,0.2627249454842582,Low Risk,0,53,94.24,2,Month-to-month,Mailed check
CUST05476,0.2627196769371838,Low Risk,1,62,94.24,3,Month-to-month,Credit card (automatic)
CUST04019,0.262716759160555,Low Risk,0,52,94.24,0,Month-to-month,Electronic check
CUST00977,0.26269423363125083,Low Risk,0,44,94.24,3,Month-to-month,Electronic check
CUST00080,0.26269423363125083,Low Risk,0,44,94.24,3,Month-to-month,Mailed check
CUST02615,0.2626279595053015,Low Risk,1,61,94.24,2,Month-to-month,Bank transfer (automatic)
CUST06377,0.2626081116772507,Low Risk,0,42,94.24,1,Month-to-month,Mailed check
CUST02537,0.2626022826524434,Low Risk,1,10,94.24,4,Month-to-month,Credit card (automatic)
CUST06384,0.26256078945549033,Low Risk,1,52,94.24,3,Month-to-month,Electronic check
CUST05087,0.2625371359869741,Low Risk,0,60,94.24,1,Month-to-month,Bank transfer (automatic)
CUST05926,0.26252866649436285,Low Risk,0,53,94.24,2,Month-to-month,Bank transfer (automatic)
CUST04227,0.2625088128064226,Low Risk,0,52,94.24,4,Month-to-month,Mailed check
CUST05442,0.2625028676511157,Low Risk,1,51,94.24,2,Month-to-month,Electronic check
CUST05602,0.2624429544841617,Low Risk,1,18,94.24,2,Month-to-month,Mailed check
CUST04621,0.2623812349704802,Low Risk,1,60,94.24,4,Month-to-month,Credit card (automatic)
CUST00984,0.2623292878463449,Low Risk,0,28,94.24,2,Month-to-month,Bank transfer (automatic)
CUST02813,0.262329281221785,Low Risk,0,60,94.24,5,Month-to-month,Credit card (automatic)
CUST01096,0.26229939550403375,Low Risk,0,51,94.24,1,Month-to-month,Credit card (automatic)
CUST04642,0.26227414703860913,Low Risk,0,3,94.24,3,Month-to-month,Electronic check
CUST02812,0.2622394405505673,Low Risk,0,59,94.24,4,Month-to-month,Credit card (automatic)
CUST01175,0.26221251740433915,Low Risk,0,50,94.24,0,Month-to-month,Bank transfer (automatic)
CUST01546,0.2621997158283734,Low Risk,0,22,94.24,0,Month-to-month,Mailed check
CUST00053,0.2621505133638285,Low Risk,0,37,94.24,2,Month-to-month,Mailed check
CUST02482,0.2621074536965337,Low Risk,0,11,94.24,2,Month-to-month,Credit card (automatic)
CUST06618,0.2620986580786403,Low Risk,0,58,94.24,4,Month-to-month,Bank transfer (automatic)
CUST06787,0.26205674065495466,Low Risk,0,50,94.24,3,Month-to-month,Credit card (automatic)
CUST00877,0.26203196165156567,Low Risk,0,36,94.24,3,Month-to-month,Mailed check
CUST02981,0.26199203329920795,Low Risk,0,22,94.24,4,Month-to-month,Mailed check
CUST02728,0.2619517172028823,Low Risk,0,11,94.24,5,Month-to-month,Bank transfer (automatic)
CUST02772,0.2619339108530494,Low Risk,0,1,94.24,3,Month-to-month,Mailed check
CUST03982,0.26191926662101306,Low Risk,0,49,94.24,3,Month-to-month,Credit card (automatic)
CUST00773,0.261820327536756,Low Risk,0,56,94.24,4,Month-to-month,Bank transfer (automatic)
CUST05288,0.2617831688772227,Low Risk,0,48,94.24,3,Month-to-month,Credit card (automatic)
CUST05316,0.26176844543765276,Low Risk,0,56,94.24,5,Month-to-month,Bank transfer (automatic)
CUST03299,0.2617670892528194,Low Risk,1,25,94.24,3,Month-to-month,Bank transfer (automatic)
CUST02502,0.26175883637670827,Low Risk,1,29,94.24,3,Month-to-month,Mailed check
CUST03931,0.26169821226086587,Low Risk,0,69,94.24,0,Month-to-month,Bank transfer (automatic)
CUST04526,0.26164900805495833,Low Risk,0,24,94.24,2,Month-to-month,Bank transfer (automatic)
CUST04863,0.2616485291784816,Low Risk,0,47,94.24,3,Month-to-month,Credit card (automatic)
CUST05383,0.2616314405083432,Low Risk,0,70,94.24,4,Month-to-month,Credit card (automatic)
CUST04113,0.26161958760501125,Low Risk,0,43,94.24,4,Month-to-month,Mailed check
CUST00424,0.26159714787365523,Low Risk,1,24,94.24,3,Month-to-month,Bank transfer (automatic)
CUST04624,0.2615944859424174,Low Risk,0,69,94.24,2,Month-to-month,Credit card (automatic)
CUST04941,0.2615679600113488,Low Risk,1,70,94.24,2,Month-to-month,Electronic check
CUST01056,0.2615679600113488,Low Risk,0,70,94.24,2,Month-to-month,Mailed check
CUST01395,0.261530961252467,Low Risk,1,23,94.24,1,Month-to-month,Bank transfer (automatic)
CUST04842,0.2614499368268561,Low Risk,0,69,94.24,1,Month-to-month,Electronic check
CUST02696,0.2614124305075451,Low Risk,1,70,94.24,5,Month-to-month,Mailed check
CUST05516,0.26138184949828763,Low Risk,0,52,94.24,2,Month-to-month,Credit card (automatic)
CUST02699,0.26137551531353614,Low Risk,0,4,94.24,2,Month-to-month,Mailed check
CUST06453,0.26135176745142163,Low Risk,0,37,94.24,1,Month-to-month,Mailed check
CUST04543,0.26135102768266133,Low Risk,0,68,94.24,4,Month-to-month,Bank transfer (automatic)
CUST03258,0.2613462740804129,Low Risk,0,69,94.24,3,Month-to-month,Mailed check
CUST03920,0.26128012847295196,Low Risk,0,68,94.24,1,Month-to-month,Mailed check
CUST05179,0.26124969824529704,Low Risk,1,51,94.24,2,Month-to-month,Credit card (automatic)
CUST01765,0.26122852774273425,Low Risk,0,45,94.24,6,Month-to-month,Credit card (automatic)
CUST03046,0.2612283155378342,Low Risk,0,68,94.24,2,Month-to-month,Electronic check
CUST01385,0.26121262520299104,Low Risk,0,12,94.24,2,Month-to-month,Bank transfer (automatic)
CUST02814,0.26118121202074324,Low Risk,1,10,94.24,3,Month-to-month,Bank transfer (automatic)
CUST04203,0.26117910286032225,Low Risk,0,28,94.24,1,Month-to-month,Electronic check
CUST02053,0.261160820921615,Low Risk,0,12,94.24,3,Month-to-month,Bank transfer (automatic)
CUST04381,0.2611395462752501,Low Risk,0,21,94.24,2,Month-to-month,Bank transfer (automatic)
CUST03166,0.2611294117672885,Low Risk,0,10,94.24,4,Month-to-month,Credit card (automatic)
CUST02701,0.26112613954355157,Low Risk,0,66,94.24,3,Month-to-month,Bank transfer (automatic)
CUST05914,0.26110902328307045,Low Risk,0,12,94.24,4,Month-to-month,Bank transfer (automatic)
CUST06907,0.2610877513651579,Low Risk,0,21,94.24,3,Month-to-month,Credit card (automatic)
CUST00359,0.2610828535243856,Low Risk,0,33,94.24,3,Month-to-month,Electronic check
CUST04297,0.2610746533865794,Low Risk,0,43,94.24,4,Month-to-month,Credit card (automatic)
CUST07024,0.2610216480670123,Low Risk,1,20,94.24,1,Month-to-month,Bank transfer (automatic)
CUST02202,0.26101257665806715,Low Risk,0,12,94.24,2,Month-to-month,Credit card (automatic)
CUST04679,0.26100681571829476,Low Risk,1,67,94.24,3,Month-to-month,Mailed check
CUST03590,0.26096624903490573,Low Risk,1,48,94.24,0,Month-to-month,Bank transfer (automatic)
CUST01607,0.2609286393200187,Low Risk,0,41,94.24,2,Month-to-month,Credit card (automatic)
CUST06538,0.26091809514129083,Low Risk,0,20,94.24,3,Month-to-month,Bank transfer (automatic)
CUST04916,0.26090902606054284,Low Risk,0,12,94.24,4,Month-to-month,Credit card (automatic)
CUST05080,0.2609052386761546,Low Risk,0,64,94.24,2,Month-to-month,Bank transfer (automatic)
CUST03251,0.2608627103288458,Low Risk,0,48,94.24,2,Month-to-month,Credit card (automatic)
CUST06648,0.2608534738318529,Low Risk,0,64,94.24,3,Month-to-month,Credit card (automatic)
CUST03075,0.260826273371933,Low Risk,1,11,94.24,1,Month-to-month,Bank transfer (automatic)
CUST03215,0.26082227254119633,Low Risk,0,63,94.24,1,Month-to-month,Credit card (automatic)
CUST03481,0.26082227254119633,Low Risk,0,63,94.24,1,Month-to-month,Bank transfer (automatic)
CUST06089,0.26078969191328855,Low Risk,0,5,94.24,3,Month-to-month,Mailed check
CUST04187,0.26077051834997594,Low Risk,0,63,94.24,2,Month-to-month,Bank transfer (automatic)
CUST00582,0.26073556842297574,Low Risk,0,70,94.24,0,Month-to-month,Credit card (automatic)
CUST06645,0.2607193836502931,Low Risk,1,65,94.24,2,Month-to-month,Mailed check
CUST04645,0.2607187708060083,Low Risk,1,63,94.24,3,Month-to-month,Bank transfer (automatic)
CUST00845,0.26066451088653275,Low Risk,0,12,94.24,1,Month-to-month,Credit card (automatic)
CUST04123,0.26063208896275997,Low Risk,1,70,94.24,2,Month-to-month,Bank transfer (automatic)
CUST03310,0.26063072631802536,Low Risk,0,18,94.24,2,Month-to-month,Bank transfer (automatic)
CUST00084,0.260615295662166,Low Risk,0,63,94.24,5,Month-to-month,Credit card (automatic)
CUST03120,0.26057899673598334,Low Risk,0,18,94.24,3,Month-to-month,Bank transfer (automatic)
CUST00239,0.26054370863295256,Low Risk,0,45,94.24,1,Month-to-month,Credit card (automatic)
CUST00322,0.26051012273177776,Low Risk,0,46,94.24,4,Month-to-month,Bank transfer (automatic)
CUST04306,0.2605099007913001,Low Risk,0,37,94.24,1,Month-to-month,Credit card (automatic)
CUST02755,0.2604981632001862,Low Risk,0,64,94.24,3,Month-to-month,Mailed check
CUST06408,0.2604714068282765,Low Risk,1,13,94.24,2,Month-to-month,Bank transfer (automatic)
CUST01719,0.26046126238911277,Low Risk,1,17,94.24,2,Month-to-month,Bank transfer (automatic)
CUST06405,0.26044645066091493,Low Risk,0,64,94.24,4,Month-to-month,Mailed check
CUST00069,0.26044645066091493,Low Risk,1,64,94.24,4,Month-to-month,Electronic check
CUST04146,0.2604125201050368,Low Risk,0,68,94.24,1,Month-to-month,Bank transfer (automatic)
CUST03890,0.26039936848568535,Low Risk,0,36,94.24,1,Month-to-month,Credit card (automatic)
CUST05119,0.26038543169679196,Low Risk,0,13,94.24,2,Month-to-month,Bank transfer (automatic)
CUST06269,0.26037347862076016,Low Risk,1,60,94.24,2,Month-to-month,Credit card (automatic)
CUST02841,0.2603679952830047,Low Risk,0,13,94.24,4,Month-to-month,Bank transfer (automatic)
CUST06751,0.2603547785981531,Low Risk,0,37,94.24,4,Month-to-month,Credit card (automatic)
CUST04268,0.260340831120542,Low Risk,0,69,94.24,5,Month-to-month,Bank transfer (automatic)
CUST00511,0.2602959754741969,Low Risk,1,36,94.24,3,Month-to-month,Credit card (automatic)
CUST00850,0.260291869856091,Low Risk,0,16,94.24,2,Month-to-month,Bank transfer (automatic)
CUST05802,0.2602691875835675,Low Risk,0,44,94.24,4,Month-to-month,Credit card (automatic)
CUST04226,0.26024369231495664,Low Risk,0,59,94.24,2,Month-to-month,Credit card (automatic)
CUST03418,0.2602401838573648,Low Risk,1,16,94.24,3,Month-to-month,Credit card (automatic)
CUST02601,0.2602401838573648,Low Risk,1,16,94.24,3,Month-to-month,Credit card (automatic)
CUST06792,0.2602110940447736,Low Risk,0,62,94.24,2,Month-to-month,Electronic check
CUST06202,0.2602110940447736,Low Risk,0,62,94.24,2,Month-to-month,Electronic check
CUST01637,0.26018850451184833,Low Risk,1,16,94.24,4,Month-to-month,Bank transfer (automatic)
CUST01025,0.2601750649234318,Low Risk,0,67,94.24,3,Month-to-month,Bank transfer (automatic)
CUST05773,0.26016695883272345,Low Risk,1,58,94.24,1,Month-to-month,Bank transfer (automatic)
CUST02119,0.26015941844443435,Low Risk,0,62,94.24,3,Month-to-month,Electronic check
CUST06157,0.2601540790109993,Low Risk,0,68,94.24,6,Month-to-month,Bank transfer (automatic)
CUST05670,0.26009376391617817,Low Risk,0,66,94.24,2,Month-to-month,Credit card (automatic)
CUST02076,0.2600891520655675,Low Risk,0,42,94.24,3,Month-to-month,Bank transfer (automatic)
CUST02873,0.2600804667236032,Low Risk,0,41,94.24,1,Month-to-month,Bank transfer (automatic)
CUST03720,0.2600242936050377,Low Risk,0,13,94.24,4,Month-to-month,Bank transfer (automatic)
CUST04177,0.2600242936050377,Low Risk,0,13,94.24,4,Month-to-month,Bank transfer (automatic)
CUST00599,0.26001922699893637,Low Risk,1,15,94.24,4,Month-to-month,Credit card (automatic)
CUST00167,0.2600119690453022,Low Risk,0,58,94.24,4,Month-to-month,Bank transfer (automatic)
CUST02866,0.2600049481061547,Low Risk,0,14,94.24,1,Month-to-month,Credit card (automatic)
CUST00649,0.2599904495915512,Low Risk,0,66,94.24,4,Month-to-month,Bank transfer (automatic)
CUST00470,0.2599883364821167,Low Risk,1,57,94.24,2,Month-to-month,Credit card (automatic)
CUST04200,0.259972642065205,Low Risk,1,13,94.24,5,Month-to-month,Bank transfer (automatic)
CUST04795,0.25995462706503114,Low Risk,0,14,94.24,1,Month-to-month,Bank transfer (automatic)
CUST00138,0.25995329905915593,Low Risk,0,14,94.24,2,Month-to-month,Credit card (automatic)
CUST04347,0.25995329905915593,Low Risk,0,14,94.24,2,Month-to-month,Bank transfer (automatic)
CUST03041,0.25995329905915593,Low Risk,1,14,94.24,2,Month-to-month,Credit card (automatic)
CUST02057,0.25990165666856496,Low Risk,0,14,94.24,3,Month-to-month,Credit card (automatic)
CUST04033,0.25990165666856496,Low Risk,1,14,94.24,3,Month-to-month,Credit card (automatic)
CUST03028,0.25988686558037954,Low Risk,0,61,94.24,5,Month-to-month,Electronic check
CUST00727,0.25987259140354746,Low Risk,0,60,94.24,2,Month-to-month,Electronic check
CUST06146,0.25986798246512866,Low Risk,0,40,94.24,3,Month-to-month,Credit card (automatic)
CUST04409,0.2598513485984799,Low Risk,0,14,94.24,3,Month-to-month,Bank transfer (automatic)
CUST03772,0.2598423306446713,Low Risk,0,55,94.24,0,Month-to-month,Bank transfer (automatic)
CUST01037,0.2598357480713367,Low Risk,0,13,94.24,1,Month-to-month,Credit card (automatic)
CUST02209,0.2598136216930997,Low Risk,0,14,94.24,3,Month-to-month,Credit card (automatic)
CUST02407,0.2598051351092518,Low Risk,0,63,94.24,0,Month-to-month,Bank transfer (automatic)
CUST04509,0.25978412083577956,Low Risk,0,13,94.24,2,Month-to-month,Bank transfer (automatic)
CUST03785,0.259779662342201,Low Risk,0,64,94.24,3,Month-to-month,Credit card (automatic)
CUST01485,0.2597390811340869,Low Risk,1,55,94.24,2,Month-to-month,Credit card (automatic)
CUST00394,0.25970189519263137,Low Risk,0,63,94.24,2,Month-to-month,Credit card (automatic)
CUST03342,0.2596808863400948,Low Risk,1,13,94.24,4,Month-to-month,Bank transfer (automatic)
CUST02756,0.2596502852228301,Low Risk,0,63,94.24,3,Month-to-month,Credit card (automatic)
CUST02170,0.25963299353150393,Low Risk,1,29,94.24,3,Month-to-month,Bank transfer (automatic)
CUST02810,0.25962445398619666,Low Risk,0,15,94.24,4,Month-to-month,Credit card (automatic)
CUST05990,0.25958596963669905,Low Risk,0,58,94.24,1,Month-to-month,Electronic check
CUST03946,0.25956534104776396,Low Risk,0,54,94.24,3,Month-to-month,Bank transfer (automatic)
CUST06955,0.25956534104776396,Low Risk,1,54,94.24,3,Month-to-month,Credit card (automatic)
CUST05658,0.2595634153315553,Low Risk,0,12,94.24,3,Month-to-month,Credit card (automatic)
CUST00699,0.2595634153315553,Low Risk,0,12,94.24,3,Month-to-month,Credit card (automatic)
CUST00463,0.2595486367421217,Low Risk,0,59,94.24,5,Month-to-month,Mailed check
CUST04219,0.2595435854630478,Low Risk,0,17,94.24,1,Month-to-month,Bank transfer (automatic)
CUST00013,0.2595435854630478,Low Risk,0,17,94.24,1,Month-to-month,Credit card (automatic)
CUST00820,0.25949657461523773,Low Risk,0,53,94.24,2,Month-to-month,Credit card (automatic)
CUST00639,0.25948278628028915,Low Risk,0,58,94.24,3,Month-to-month,Electronic check
CUST01997,0.2594756680703998,Low Risk,0,35,94.24,1,Month-to-month,Bank transfer (automatic)
CUST01720,0.25946216301764563,Low Risk,0,54,94.24,5,Month-to-month,Credit card (automatic)
CUST00555,0.2594470759377135,Low Risk,0,61,94.24,2,Month-to-month,Bank transfer (automatic)
CUST02569,0.2594459788400094,Low Risk,0,11,94.24,2,Month-to-month,Bank transfer (automatic)
CUST06860,0.2594296564451002,Low Risk,0,52,94.24,1,Month-to-month,Credit card (automatic)
CUST01742,0.2593954988637704,Low Risk,0,61,94.24,3,Month-to-month,Bank transfer (automatic)
CUST01241,0.2593954988637704,Low Risk,0,61,94.24,3,Month-to-month,Bank transfer (automatic)
CUST01595,0.2593954988637704,Low Risk,0,61,94.24,3,Month-to-month,Bank transfer (automatic)
CUST00496,0.25939440190777135,Low Risk,0,11,94.24,3,Month-to-month,Credit card (automatic)
CUST00729,0.25939440190777135,Low Risk,0,11,94.24,3,Month-to-month,Bank transfer (automatic)
CUST06822,0.25938019818694485,Low Risk,0,15,94.24,3,Month-to-month,Credit card (automatic)
CUST06348,0.25936682594710503,Low Risk,0,16,94.24,3,Month-to-month,Bank transfer (automatic)
CUST04541,0.2593653734900689,Low Risk,1,57,94.24,2,Month-to-month,Electronic check
CUST04561,0.25933860388901714,Low Risk,0,24,94.24,3,Month-to-month,Credit card (automatic)
CUST00782,0.2593337083231465,Low Risk,0,21,94.24,2,Month-to-month,Bank transfer (automatic)
CUST06128,0.2593331884241041,Low Risk,0,15,94.24,2,Month-to-month,Credit card (automatic)
CUST01337,0.2593285768721666,Low Risk,0,10,94.24,1,Month-to-month,Bank transfer (automatic)
CUST02911,0.259321774015085,Low Risk,1,60,94.24,2,Month-to-month,Credit card (automatic)
CUST02200,0.259321774015085,Low Risk,0,60,94.24,2,Month-to-month,Bank transfer (automatic)
CUST04527,0.25931380697087236,Low Risk,1,57,94.24,3,Month-to-month,Electronic check
CUST03840,0.2593106808296188,Low Risk,0,7,94.24,1,Month-to-month,Mailed check
CUST04714,0.2593074459377111,Low Risk,0,54,94.24,8,Month-to-month,Bank transfer (automatic)
CUST03076,0.25930160401478125,Low Risk,1,17,94.24,1,Month-to-month,Bank transfer (automatic)
CUST02803,0.2592816260637253,Low Risk,0,15,94.24,3,Month-to-month,Credit card (automatic)
CUST06292,0.25927701510771856,Low Risk,0,10,94.24,2,Month-to-month,Credit card (automatic)
CUST05547,0.25926224711515106,Low Risk,0,57,94.24,4,Month-to-month,Electronic check
CUST04906,0.2592186589083918,Low Risk,0,60,94.24,4,Month-to-month,Bank transfer (automatic)
CUST02115,0.2592032813606862,Low Risk,0,33,94.24,3,Month-to-month,Credit card (automatic)
CUST01437,0.25919849412168733,Low Risk,1,17,94.24,3,Month-to-month,Bank transfer (automatic)
CUST02690,0.2591790410324943,Low Risk,0,21,94.24,5,Month-to-month,Credit card (automatic)
CUST06450,0.25916878927553805,Low Risk,0,18,94.24,1,Month-to-month,Bank transfer (automatic)
CUST03739,0.25915602246727426,Low Risk,0,7,94.24,4,Month-to-month,Mailed check
CUST00558,0.2591469491719687,Low Risk,0,17,94.24,4,Month-to-month,Credit card (automatic)
CUST03415,0.2591272616306915,Low Risk,0,58,94.24,1,Month-to-month,Credit card (automatic)
CUST02206,0.25909559996742143,Low Risk,1,50,94.24,3,Month-to-month,Credit card (automatic)
CUST04990,0.25909559996742143,Low Risk,1,50,94.24,3,Month-to-month,Credit card (automatic)
CUST05241,0.2590864523799217,Low Risk,0,49,94.24,1,Month-to-month,Credit card (automatic)
